bet,won,balance,sequence,event,extracted profit,
5,False,4139,"[5]",
10,True,4134,"[5, 5]",
0,0,4144,[],won,0,
4,False,4144,"[1, 2, 3]",
5,True,4140,"[1, 2, 3, 4]",
5,True,4145,"[2, 3]",
0,0,4150,[],won,0,
4,True,4150,"[1, 2, 3]",
2,False,4154,"[2]",
4,False,4152,"[2, 2]",
6,True,4148,"[2, 2, 4]",
2,True,4154,"[2]",
0,0,4156,[],won,0,
4,False,4156,"[1, 2, 3]",
5,True,4152,"[1, 2, 3, 4]",
5,False,4157,"[2, 3]",
7,False,4152,"[2, 3, 5]",
9,False,4145,"[2, 3, 5, 7]",
11,False,4136,"[2, 3, 5, 7, 9]",
13,False,4125,"[2, 3, 5, 7, 9, 11]",
15,False,4112,"[2, 3, 5, 7, 9, 11, 13]",
17,False,4097,"[2, 3, 5, 7, 9, 11, 13, 15]",
19,False,4080,"[2, 3, 5, 7, 9, 11, 13, 15, 17]",
21,True,4061,"[2, 3, 5, 7, 9, 11, 13, 15, 17, 19]",
20,True,4082,"[3, 5, 7, 9, 11, 13, 15, 17]",
20,True,4102,"[5, 7, 9, 11, 13, 15]",
20,True,4122,"[7, 9, 11, 13]",
20,False,4142,"[9, 11]",
29,True,4122,"[9, 11, 20]",
11,False,4151,"[11]",
22,False,4140,"[11, 11]",
33,False,4118,"[11, 11, 22]",
44,False,4085,"[11, 11, 22, 33]",
55,True,4041,"[11, 11, 22, 33, 44]",
44,False,4096,"[11, 22, 33]",
55,True,4052,"[11, 22, 33, 44]",
55,True,4107,"[22, 33]",
0,0,4162,[],won,0,
4,True,4162,"[1, 2, 3]",
2,False,4166,"[2]",
4,True,4164,"[2, 2]",
0,0,4168,[],won,0,
4,False,4168,"[1, 2, 3]",
5,True,4164,"[1, 2, 3, 4]",
5,True,4169,"[2, 3]",
0,0,4174,[],won,0,
4,False,4174,"[1, 2, 3]",
5,False,4170,"[1, 2, 3, 4]",
6,True,4165,"[1, 2, 3, 4, 5]",
6,True,4171,"[2, 3, 4]",
3,True,4177,"[3]",
0,0,4180,[],won,0,
4,True,4180,"[1, 2, 3]",
2,False,4184,"[2]",
4,True,4182,"[2, 2]",
0,0,4186,[],won,0,
4,False,4186,"[1, 2, 3]",
5,True,4182,"[1, 2, 3, 4]",
5,False,4187,"[2, 3]",
7,False,4182,"[2, 3, 5]",
9,True,4175,"[2, 3, 5, 7]",
8,False,4184,"[3, 5]",
11,True,4176,"[3, 5, 8]",
5,False,4187,"[5]",
10,True,4182,"[5, 5]",
0,0,4192,[],won,0,
4,True,4192,"[1, 2, 3]",
2,True,4196,"[2]",
0,0,4198,[],won,0,
4,False,4198,"[1, 2, 3]",
5,False,4194,"[1, 2, 3, 4]",
6,False,4189,"[1, 2, 3, 4, 5]",
7,False,4183,"[1, 2, 3, 4, 5, 6]",
